Source,Species,Tissue,Batch,Projection_file,step6_fragpipe_annotation_Contaminant_count_peptide,step6_fragpipe_annotation_Contaminant_count_protein,step6_fragpipe_annotation_Non_contaminant_count_peptide,step6_fragpipe_annotation_Non_contaminant_count_protein,step6_fragpipe_annotation_Total_rows_peptide,step6_fragpipe_annotation_Total_rows_protein,step7_peptide_protein_evidence_Non_contaminant_peptide_protein_pairs,step7_peptide_protein_evidence_Unique_peptides,step7_peptide_protein_evidence_Unique_proteins,step7_peptide_protein_evidence_Peptides_mapping_to_multiple_proteins,step7_peptide_protein_evidence_Proteins_supported_by_one_peptide,step7_peptide_protein_evidence_Proteins_supported_by_two_or_more_peptides,step8_peptide_gene_mapping_Peptide_protein_pairs,step8_peptide_gene_mapping_Mapped_peptide_protein_pairs,step8_peptide_gene_mapping_Unmapped_peptide_protein_pairs,step8_peptide_gene_mapping_Mapping_rate_percent,step8_peptide_gene_mapping_Unique_gene_models,step8_peptide_gene_mapping_Unique_transcripts,step9_initial_projection_Peptide_protein_gene_rows,step9_initial_projection_Projected_rows,step9_initial_projection_Unprojected_rows,step9_initial_projection_Projection_rate_percent,step9_initial_projection_Unique_projected_peptides,step9_initial_projection_Unique_projected_proteins,step9_initial_projection_Unique_projected_gene_models,step9_initial_projection_Peptides_crossing_CDS_blocks,step10_translation_validation_Projection_file,step10_translation_validation_Projected_rows_available,step10_translation_validation_Sample_fraction,step10_translation_validation_Rows_validated,step10_translation_validation_Exact_translation_matches,step10_translation_validation_Exact_translation_match_rate_percent,step10_translation_validation_IL_normalised_translation_matches,step10_translation_validation_IL_normalised_translation_match_rate_percent,step10_translation_validation_Multi_block_peptide_projections_tested,step10_translation_validation_Negative_strand_peptide_projections_tested,step10_translation_validation_Validation_status_validated,step10_translation_validation_Validation_status_translation_mismatch,step10_translation_validation_Validation_status_contains_N,step11_sanity_checks_Projection_file,step11_sanity_checks_Rows_from_step10_validation_table,step11_sanity_checks_Rows_translation_validated,step11_sanity_checks_Rows_excluded_by_translation_validation,step11_sanity_checks_Percent_translation_validated,step11_sanity_checks_Translation_validated_rows_checked,step11_sanity_checks_Rows_passing_all_sanity_checks,step11_sanity_checks_Rows_failing_any_sanity_check,step11_sanity_checks_Percent_passing_all_sanity_checks,step11_sanity_checks_BED_geometry_failures,step11_sanity_checks_Block_nt_length_failures,step11_sanity_checks_Chromosome_strand_failures,step11_sanity_checks_Protein_coordinate_failures,step12_validated_bed_export_Projection_file,step12_validated_bed_export_BED6_file,step12_validated_bed_export_BED12_file,step12_validated_bed_export_Rows_in_step11_sanity_file,step12_validated_bed_export_Rows_passing_all_sanity_checks,step12_validated_bed_export_Rows_excluded_by_sanity_checks,step12_validated_bed_export_Rows_dropped_missing_BED_fields,step12_validated_bed_export_BED_rows,step12_validated_bed_export_Unique_BED_peptides,step12_validated_bed_export_Unique_BED_proteins,step12_validated_bed_export_Unique_BED_gene_models,step12_validated_bed_export_Multi_block_peptides,step12_validated_bed_export_Within_exon_peptides,step12_validated_bed_export_Intron_spanning_BED_rows,step12_validated_bed_export_Within_exon_BED_rows,step12_validated_bed_export_Unique_intron_spanning_peptides,step12_validated_bed_export_Unique_within_exon_peptides,step12_validated_bed_export_BED_labels_with_introns,step12_validated_bed_export_Percent_sanity_passed,step12_validated_bed_export_Percent_exported_to_BED,step15_validated_tissue_summary_Validated_peptide_rows,step15_validated_tissue_summary_Unique_peptides,step15_validated_tissue_summary_Unique_proteins_isoforms,step15_validated_tissue_summary_Unique_gene_models,step15_validated_tissue_summary_Unique_HC_gene_models,step15_validated_tissue_summary_Unique_LC_gene_models,step15_validated_tissue_summary_Percent_total_gene_models_detected,step15_validated_tissue_summary_Percent_HC_gene_models_detected,step15_validated_tissue_summary_Percent_LC_gene_models_detected,step15_validated_tissue_summary_Unique_chromosomes,step15_validated_tissue_summary_Multi_exon_peptide_rows,step15_validated_tissue_summary_Within_exon_peptide_rows,step15_validated_tissue_summary_Proteins_supported_by_one_peptide,step15_validated_tissue_summary_Proteins_supported_by_two_or_more_peptides,step15_validated_tissue_summary_Genes_supported_by_one_peptide,step15_validated_tissue_summary_Genes_supported_by_two_or_more_peptides,step16_validated_HC_LC_coverage_Source_Tissue,step16_validated_HC_LC_coverage_HC_unique_proteins,step16_validated_HC_LC_coverage_LC_unique_proteins,step16_validated_HC_LC_coverage_Total_unique_proteins,step16_validated_HC_LC_coverage_HC_unique_gene_models,step16_validated_HC_LC_coverage_LC_unique_gene_models,step16_validated_HC_LC_coverage_Total_unique_gene_models,step16_validated_HC_LC_coverage_HC_unique_peptides,step16_validated_HC_LC_coverage_LC_unique_peptides,step16_validated_HC_LC_coverage_Total_unique_peptides,step16_validated_HC_LC_coverage_Validated_BED_rows,step16_validated_HC_LC_coverage_Multi_exon_peptide_rows,step16_validated_HC_LC_coverage_Within_exon_peptide_rows,step16_validated_HC_LC_coverage_HC_protein_percent,step16_validated_HC_LC_coverage_LC_protein_percent,step16_validated_HC_LC_coverage_Total_protein_percent,step16_validated_HC_LC_coverage_HC_gene_model_percent,step16_validated_HC_LC_coverage_LC_gene_model_percent,step16_validated_HC_LC_coverage_Total_gene_model_percent,step17_validated_tissue_overlap_Source_Tissue,step17_validated_tissue_overlap_Validated_BED_rows,step17_validated_tissue_overlap_Unique_validated_proteins,step17_validated_tissue_overlap_Unique_validated_peptides,step17_validated_tissue_overlap_Unique_validated_gene_models,derived_step10_translation_validated_percent,derived_final_validated_BED_rows_percent_of_initial_projected_rows
PXD004720,bread wheat,grain-zadoks-70,single,FragPipe_Duncan_PXD004720_grain-zadoks-70_peptide_genome_projection.csv,33,9,26196,9812,26229.0,9821.0,126227,26196,35549,20748,20524,15025,126227,126195,32,99.97,,35532,126195,126195,0,100,26196,35532,,17478,FragPipe_Duncan_PXD004720_grain-zadoks-70_peptide_genome_projection.csv,126195,1,126195,122675,97.21,125355,99.33,17478,65814,125355,840,,FragPipe_Duncan_PXD004720_grain-zadoks-70_peptide_genome_projection.csv,126195,125355,840,99.3344,125355,124251,1104,99.1193,0,0,1104,0,FragPipe_Duncan_PXD004720_grain-zadoks-70_peptide_genome_projection.csv,FragPipe_Duncan_PXD004720_grain-zadoks-70_validated_peptides.bed6,FragPipe_Duncan_PXD004720_grain-zadoks-70_validated_peptides.bed12,125355,124251,1104,0,124251,25979,34464,0,17383,106868,17383,106868,3871,22304,9839,99.1193,99.1193,124251,25979,34464,27641,20426,7215,10.3621,19.1051,4.5139,21,17383,106868,19676,14788,16440,11201,PXD004720_grain-zadoks-70,27105,7359,34464,20426,7215,27641,23632,5039,25979,124251,17383,106868,9.159755875017742,2.486871185547152,11.646627060564894,19.105075107095423,4.513945369686808,10.362059141074855,PXD004720_grain-zadoks-70,124251,34464,25979,27641,99.3344,98.4595
PXD004720,bread wheat,grain-zadoks-71,single,FragPipe_Duncan_PXD004720_grain-zadoks-71_peptide_genome_projection.csv,30,10,35960,12326,35990.0,12336.0,179751,35960,47089,30079,24698,22391,179751,179725,26,99.99,,47076,179725,179725,0,100,35960,47076,,27658,FragPipe_Duncan_PXD004720_grain-zadoks-71_peptide_genome_projection.csv,179725,1,179725,174768,97.24,178814,99.49,27658,93540,178814,911,,FragPipe_Duncan_PXD004720_grain-zadoks-71_peptide_genome_projection.csv,179725,178814,911,99.4931,178814,177392,1422,99.2048,0,0,1422,0,FragPipe_Duncan_PXD004720_grain-zadoks-71_peptide_genome_projection.csv,FragPipe_Duncan_PXD004720_grain-zadoks-71_validated_peptides.bed6,FragPipe_Duncan_PXD004720_grain-zadoks-71_validated_peptides.bed12,178814,177392,1422,0,177392,35753,45872,0,27486,149906,27486,149906,5774,30241,15867,99.2048,99.2048,177392,35753,45872,35760,26757,9003,13.4057,25.0267,5.6326,21,27486,149906,23771,22101,19871,15889,PXD004720_grain-zadoks-71,36678,9194,45872,26757,9003,35760,33005,6194,35753,177392,27486,149906,12.394817413167338,3.1069837858296667,15.501801198997006,25.026656939222185,5.632577985210025,13.405710172744724,PXD004720_grain-zadoks-71,177392,45872,35753,35760,99.4931,98.7019
PXD004720,bread wheat,grain-zadoks-75,single,FragPipe_Duncan_PXD004720_grain-zadoks-75_peptide_genome_projection.csv,89,11,27463,11089,27552.0,11100.0,132719,27463,41042,21885,23263,17779,132719,132701,18,99.99,,41029,132701,132701,0,100,27463,41029,,18650,FragPipe_Duncan_PXD004720_grain-zadoks-75_peptide_genome_projection.csv,132701,1,132701,128823,97.08,132081,99.53,18650,68539,132081,620,,FragPipe_Duncan_PXD004720_grain-zadoks-75_peptide_genome_projection.csv,132701,132081,620,99.5328,132081,131066,1015,99.2315,0,0,1015,0,FragPipe_Duncan_PXD004720_grain-zadoks-75_peptide_genome_projection.csv,FragPipe_Duncan_PXD004720_grain-zadoks-75_validated_peptides.bed6,FragPipe_Duncan_PXD004720_grain-zadoks-75_validated_peptides.bed12,132081,131066,1015,0,131066,27248,40142,0,18519,112547,18519,112547,3890,23567,10434,99.2315,99.2315,131066,27248,40142,31760,24064,7696,11.9062,22.5078,4.8149,21,18519,112547,22566,17576,18805,12955,PXD004720_grain-zadoks-75,32267,7875,40142,24064,7696,31760,24585,5512,27248,131066,18519,112547,10.904181620335638,2.661246172874552,13.565427793210189,22.5078100155265,4.814875060999261,11.906190019193858,PXD004720_grain-zadoks-75,131066,40142,27248,31760,99.5328,98.7679
PXD004720,bread wheat,grain-zadoks-83,single,FragPipe_Duncan_PXD004720_grain-zadoks-83_peptide_genome_projection.csv,61,9,23990,10185,24051.0,10194.0,113236,23990,36654,18722,21688,14966,113236,113203,33,99.97,,36635,113203,113203,0,100,23990,36635,,14734,FragPipe_Duncan_PXD004720_grain-zadoks-83_peptide_genome_projection.csv,113203,1,113203,109474,96.71,112389,99.28,14734,58500,112389,814,,FragPipe_Duncan_PXD004720_grain-zadoks-83_peptide_genome_projection.csv,113203,112389,814,99.2809,112389,111335,1054,99.0622,0,0,1054,0,FragPipe_Duncan_PXD004720_grain-zadoks-83_peptide_genome_projection.csv,FragPipe_Duncan_PXD004720_grain-zadoks-83_validated_peptides.bed6,FragPipe_Duncan_PXD004720_grain-zadoks-83_validated_peptides.bed12,112389,111335,1054,0,111335,23796,35595,0,14632,96703,14632,96703,3348,20636,8388,99.0622,99.0622,111335,23796,35595,28429,20984,7445,10.6575,19.627,4.6578,21,14632,96703,20876,14719,17448,10981,PXD004720_grain-zadoks-83,27990,7605,35595,20984,7445,28429,21196,5050,23796,111335,14632,96703,9.458829254445549,2.570003446947424,12.028832701392972,19.626989917129656,4.657841064077378,10.657464611324375,PXD004720_grain-zadoks-83,111335,35595,23796,28429,99.2809,98.3499
PXD004720,bread wheat,grain-zadoks-87,single,FragPipe_Duncan_PXD004720_grain-zadoks-87_peptide_genome_projection.csv,38,9,24636,10380,24674.0,10389.0,111819,24636,34889,18599,21245,13644,111819,111792,27,99.98,,34874,111792,111792,0,100,24636,34874,,14886,FragPipe_Duncan_PXD004720_grain-zadoks-87_peptide_genome_projection.csv,111792,1,111792,109036,97.53,111156,99.43,14886,58071,111156,636,,FragPipe_Duncan_PXD004720_grain-zadoks-87_peptide_genome_projection.csv,111792,111156,636,99.4311,111156,110256,900,99.1903,0,0,900,0,FragPipe_Duncan_PXD004720_grain-zadoks-87_peptide_genome_projection.csv,FragPipe_Duncan_PXD004720_grain-zadoks-87_validated_peptides.bed6,FragPipe_Duncan_PXD004720_grain-zadoks-87_validated_peptides.bed12,111156,110256,900,0,110256,24426,34014,0,14790,95466,14790,95466,3393,21207,8348,99.1903,99.1903,110256,24426,34014,27255,19859,7396,10.2174,18.5747,4.6272,21,14790,95466,20572,13442,17094,10161,PXD004720_grain-zadoks-87,26464,7550,34014,19859,7396,27255,21628,5234,24426,110256,14790,95466,8.943138884946302,2.551416965740046,11.494555850686348,18.574742316254188,4.627185024837648,10.217355446257198,PXD004720_grain-zadoks-87,110256,34014,24426,27255,99.4311,98.626
PXD004720,bread wheat,leaf-flag-mature,single,FragPipe_Duncan_PXD004720_leaf-flag-mature_peptide_genome_projection.csv,101,13,29840,9626,29941.0,9639.0,145650,29840,37963,24930,19764,18199,145650,145632,18,99.99,,37954,145632,145632,0,100,29840,37954,,19448,FragPipe_Duncan_PXD004720_leaf-flag-mature_peptide_genome_projection.csv,145632,1,145632,141376,97.08,144641,99.32,19448,75304,144641,991,,FragPipe_Duncan_PXD004720_leaf-flag-mature_peptide_genome_projection.csv,145632,144641,991,99.3195,144641,143118,1523,98.947,0,0,1523,0,FragPipe_Duncan_PXD004720_leaf-flag-mature_peptide_genome_projection.csv,FragPipe_Duncan_PXD004720_leaf-flag-mature_validated_peptides.bed6,FragPipe_Duncan_PXD004720_leaf-flag-mature_validated_peptides.bed12,144641,143118,1523,0,143118,29691,36920,0,19328,123790,19328,123790,4496,25420,11221,98.947,98.947,143118,29691,36920,29375,22215,7160,11.0121,20.7784,4.4795,21,19328,123790,19082,17838,15776,13599,PXD004720_leaf-flag-mature,29617,7303,36920,22215,7160,29375,27611,5270,29691,143118,19328,123790,10.00865116216198,2.4679467683178222,12.476597930479802,20.77838262528761,4.4795355297238455,11.012101127639156,PXD004720_leaf-flag-mature,143118,36920,29691,29375,99.3195,98.2737
PXD004720,bread wheat,leaf-flag-senescing,single,FragPipe_Duncan_PXD004720_leaf-flag-senescing_peptide_genome_projection.csv,40,12,11354,8022,11394.0,8034.0,46206,11354,25701,7264,18840,6861,46206,46200,6,99.99,,25696,46200,46200,0,100,11354,25696,,4572,FragPipe_Duncan_PXD004720_leaf-flag-senescing_peptide_genome_projection.csv,46200,1,46200,44945,97.28,45680,98.87,4572,23623,45680,519,1.0,FragPipe_Duncan_PXD004720_leaf-flag-senescing_peptide_genome_projection.csv,46200,45680,520,98.8745,45680,45054,626,98.6296,0,0,626,0,FragPipe_Duncan_PXD004720_leaf-flag-senescing_peptide_genome_projection.csv,FragPipe_Duncan_PXD004720_leaf-flag-senescing_validated_peptides.bed6,FragPipe_Duncan_PXD004720_leaf-flag-senescing_validated_peptides.bed12,45680,45054,626,0,45054,11158,24893,0,4522,40532,4522,40532,1203,10035,2386,98.6296,98.6296,45054,11158,24893,20480,14169,6311,7.6775,13.2527,3.9484,21,4522,40532,18180,6713,15232,5248,PXD004720_leaf-flag-senescing,18454,6439,24893,14169,6311,20480,8777,3484,11158,45054,4522,40532,6.236271349108187,2.1759700453510145,8.412241394459201,13.252707783826253,3.948372727386479,7.677543186180421,PXD004720_leaf-flag-senescing,45054,24893,11158,20480,98.8745,97.5195
PXD004720,bread wheat,leaf-flag-young,single,FragPipe_Duncan_PXD004720_leaf-flag-young_peptide_genome_projection.csv,68,10,23373,7532,23441.0,7542.0,120833,23373,32629,19862,17539,15090,120833,120821,12,99.99,,32620,120821,120821,0,100,23373,32620,,15227,FragPipe_Duncan_PXD004720_leaf-flag-young_peptide_genome_projection.csv,120821,1,120821,116897,96.75,119922,99.26,15227,62355,119922,899,,FragPipe_Duncan_PXD004720_leaf-flag-young_peptide_genome_projection.csv,120821,119922,899,99.2559,119922,118601,1321,98.8985,0,0,1321,0,FragPipe_Duncan_PXD004720_leaf-flag-young_peptide_genome_projection.csv,FragPipe_Duncan_PXD004720_leaf-flag-young_validated_peptides.bed6,FragPipe_Duncan_PXD004720_leaf-flag-young_validated_peptides.bed12,119922,118601,1321,0,118601,23264,31709,0,15118,103483,15118,103483,3479,19981,8922,98.8985,98.8985,118601,23264,31709,25363,18662,6701,9.5081,17.4552,4.1924,21,15118,103483,16944,14765,13967,11396,PXD004720_leaf-flag-young,24866,6843,31709,18662,6701,25363,21754,4144,23264,118601,15118,103483,8.403117121866488,2.312496198219753,10.71561332008624,17.455150868922686,4.192369774396576,9.50808241362764,PXD004720_leaf-flag-young,118601,31709,23264,25363,99.2559,98.1626
PXD004720,bread wheat,lemma,single,FragPipe_Duncan_PXD004720_lemma_peptide_genome_projection.csv,54,8,29788,9948,29842.0,9956.0,147650,29788,37946,24643,20871,17075,147650,147618,32,99.98,,37927,147618,147618,0,100,29788,37927,,21753,FragPipe_Duncan_PXD004720_lemma_peptide_genome_projection.csv,147618,1,147618,143501,97.21,146562,99.28,21753,75548,146562,1056,,FragPipe_Duncan_PXD004720_lemma_peptide_genome_projection.csv,147618,146562,1056,99.2846,146562,145101,1461,99.0032,0,0,1461,0,FragPipe_Duncan_PXD004720_lemma_peptide_genome_projection.csv,FragPipe_Duncan_PXD004720_lemma_validated_peptides.bed6,FragPipe_Duncan_PXD004720_lemma_validated_peptides.bed12,146562,145101,1461,0,145101,29611,36901,0,21630,123471,21630,123471,4944,24886,12377,99.0032,99.0032,145101,29611,36901,29460,21621,7839,11.044,20.2228,4.9043,21,21630,123471,20192,16709,16683,12777,PXD004720_lemma,28906,7995,36901,21621,7839,29460,27238,5632,29611,145101,21630,123471,9.768378650553878,2.70179849550883,12.470177146062706,20.222795892025367,4.904340644902964,11.043965930902113,PXD004720_lemma,145101,36901,29611,29460,99.2846,98.2949
PXD004720,bread wheat,node,single,FragPipe_Duncan_PXD004720_node_peptide_genome_projection.csv,51,9,21457,10521,21508.0,10530.0,99844,21457,36555,15947,23379,13176,99844,99823,21,99.98,,36542,99823,99823,0,100,21457,36542,,12765,FragPipe_Duncan_PXD004720_node_peptide_genome_projection.csv,99823,1,99823,96645,96.82,98731,98.91,12765,50954,98731,1092,,FragPipe_Duncan_PXD004720_node_peptide_genome_projection.csv,99823,98731,1092,98.9061,98731,97553,1178,98.8069,0,0,1178,0,FragPipe_Duncan_PXD004720_node_peptide_genome_projection.csv,FragPipe_Duncan_PXD004720_node_validated_peptides.bed6,FragPipe_Duncan_PXD004720_node_validated_peptides.bed12,98731,97553,1178,0,97553,21227,35299,0,12673,84880,12673,84880,3044,18365,7066,98.8069,98.8069,97553,21227,35299,28755,19676,9079,10.7797,18.4036,5.6801,21,12673,84880,22424,12875,18768,9987,PXD004720_node,26041,9258,35299,19676,9079,28755,18255,5325,21227,97553,12673,84880,8.800191947660469,3.128611691234615,11.928803638895085,18.40357670651177,5.680126127704301,10.779675503838773,PXD004720_node,97553,35299,21227,28755,98.9061,97.726
PXD004720,bread wheat,node_secretion,single,FragPipe_Duncan_PXD004720_node-secretion_peptide_genome_projection.csv,70,12,34124,10560,34194.0,10572.0,169705,34124,42371,28864,21386,20985,169705,169675,30,99.98,,42356,169675,169675,0,100,34124,42356,,22888,FragPipe_Duncan_PXD004720_node-secretion_peptide_genome_projection.csv,169675,1,169675,164863,97.16,168564,99.35,22888,87616,168564,1111,,FragPipe_Duncan_PXD004720_node-secretion_peptide_genome_projection.csv,169675,168564,1111,99.3452,168564,166896,1668,99.0105,0,0,1668,0,FragPipe_Duncan_PXD004720_node-secretion_peptide_genome_projection.csv,FragPipe_Duncan_PXD004720_node-secretion_validated_peptides.bed6,FragPipe_Duncan_PXD004720_node-secretion_validated_peptides.bed12,168564,166896,1668,0,166896,33982,41183,0,22746,144150,22746,144150,5101,29152,13209,99.0105,99.0105,166896,33982,41183,32619,24691,7928,12.2282,23.0943,4.96,21,22746,144150,20604,20579,17206,15413,PXD004720_node_secretion,33083,8100,41183,24691,7928,32619,31820,5764,33982,166896,22746,144150,11.179937414248736,2.7372817778138243,13.917219192062555,23.094262678414427,4.960022022297577,12.228211972168909,PXD004720_node_secretion,166896,41183,33982,32619,99.3452,98.3622
PXD004720,bread wheat,palea,single,FragPipe_Duncan_PXD004720_palea_peptide_genome_projection.csv,67,8,21707,6934,21774.0,6942.0,116960,21707,27591,18324,14027,13564,116960,116936,24,99.98,,27580,116936,116936,0,100,21707,27580,,20681,FragPipe_Duncan_PXD004720_palea_peptide_genome_projection.csv,116936,1,116936,114442,97.87,116285,99.44,20681,59679,116285,651,,FragPipe_Duncan_PXD004720_palea_peptide_genome_projection.csv,116936,116285,651,99.4433,116285,115047,1238,98.9354,0,0,1238,0,FragPipe_Duncan_PXD004720_palea_peptide_genome_projection.csv,FragPipe_Duncan_PXD004720_palea_validated_peptides.bed6,FragPipe_Duncan_PXD004720_palea_validated_peptides.bed12,116285,115047,1238,0,115047,21587,26907,0,20580,94467,20580,94467,4570,17192,12047,98.9354,98.9354,115047,21587,26907,21138,16236,4902,7.9242,15.186,3.0669,21,20580,94467,13610,13297,11016,10122,PXD004720_palea,21924,4983,26907,16236,4902,21138,20161,3868,21587,115047,20580,94467,7.40890934528275,1.6839351973884304,9.092844542671182,15.186037375834784,3.066855190880766,7.924214251439539,PXD004720_palea,115047,26907,21587,21138,99.4433,98.3846
PXD004720,bread wheat,pericarp,single,FragPipe_Duncan_PXD004720_pericarp_peptide_genome_projection.csv,116,13,28332,9453,28448.0,9466.0,131245,28332,32676,21946,18600,14076,131245,131215,30,99.98,,32667,131215,131215,0,100,28332,32667,,20964,FragPipe_Duncan_PXD004720_pericarp_peptide_genome_projection.csv,131215,1,131215,128214,97.71,130645,99.57,20964,67856,130645,570,,FragPipe_Duncan_PXD004720_pericarp_peptide_genome_projection.csv,131215,130645,570,99.5656,130645,129415,1230,99.0585,0,0,1230,0,FragPipe_Duncan_PXD004720_pericarp_peptide_genome_projection.csv,FragPipe_Duncan_PXD004720_pericarp_validated_peptides.bed6,FragPipe_Duncan_PXD004720_pericarp_validated_peptides.bed12,130645,129415,1230,0,129415,28122,31869,0,20838,108577,20838,108577,4773,23564,11878,99.0585,99.0585,129415,28122,31869,25198,18752,6446,9.4462,17.5393,4.0328,21,20838,108577,17998,13871,14815,10383,PXD004720_pericarp,25288,6581,31869,18752,6446,25198,25729,5042,28122,129415,20838,108577,8.545726123130368,2.223956960468244,10.769683083598611,17.539330676992723,4.032833243659205,9.446227207293663,PXD004720_pericarp,129415,31869,28122,25198,99.5656,98.6282
PXD004720,bread wheat,pollen,single,FragPipe_Duncan_PXD004720_pollen_peptide_genome_projection.csv,91,9,13502,4667,13593.0,4676.0,74722,13502,19942,11116,10811,9131,74722,74698,24,99.97,,19931,74698,74698,0,100,13502,19931,,9490,FragPipe_Duncan_PXD004720_pollen_peptide_genome_projection.csv,74698,1,74698,72790,97.45,74334,99.51,9490,38482,74334,364,,FragPipe_Duncan_PXD004720_pollen_peptide_genome_projection.csv,74698,74334,364,99.5127,74334,73586,748,98.9937,0,0,748,0,FragPipe_Duncan_PXD004720_pollen_peptide_genome_projection.csv,FragPipe_Duncan_PXD004720_pollen_validated_peptides.bed6,FragPipe_Duncan_PXD004720_pollen_validated_peptides.bed12,74334,73586,748,0,73586,13425,19464,0,9418,64168,9418,64168,2045,11486,5307,98.9937,98.9937,73586,13425,19464,15612,12071,3541,5.8526,11.2904,2.2154,21,9418,64168,10483,8981,8572,7040,PXD004720_pollen,15862,3602,19464,12071,3541,15612,12481,2682,13425,73586,9418,64168,5.360341180207763,1.2172455510722708,6.577586731280034,11.2903829245936,2.215368060160913,5.852627159309021,PXD004720_pollen,73586,19464,13425,15612,99.5127,98.5113
PXD004720,bread wheat,rachilla,single,FragPipe_Duncan_PXD004720_rachilla_peptide_genome_projection.csv,68,7,31145,9710,31213.0,9717.0,160234,31145,37219,26163,19600,17619,160234,160204,30,99.98,,37204,160204,160204,0,100,31145,37204,,24784,FragPipe_Duncan_PXD004720_rachilla_peptide_genome_projection.csv,160204,1,160204,156510,97.69,159219,99.39,24784,82412,159219,985,,FragPipe_Duncan_PXD004720_rachilla_peptide_genome_projection.csv,160204,159219,985,99.3852,159219,157648,1571,99.0133,0,0,1571,0,FragPipe_Duncan_PXD004720_rachilla_peptide_genome_projection.csv,FragPipe_Duncan_PXD004720_rachilla_validated_peptides.bed6,FragPipe_Duncan_PXD004720_rachilla_validated_peptides.bed12,159219,157648,1571,0,157648,30965,36157,0,24647,133001,24647,133001,5544,25666,14382,99.0133,99.0133,157648,30965,36157,28554,21237,7317,10.7043,19.8636,4.5778,21,24647,133001,18868,17289,15607,12947,PXD004720_rachilla,28702,7455,36157,21237,7317,28554,28789,5441,30965,157648,24647,133001,9.699439702075605,2.5193130436545754,12.218752745730178,19.86362871092654,4.577759981981757,10.70432461612284,PXD004720_rachilla,157648,36157,30965,28554,99.3852,98.4045
PXD004720,bread wheat,radicle,single,FragPipe_Duncan_PXD004720_radicle_peptide_genome_projection.csv,61,11,39643,11741,39704.0,11752.0,194730,39643,42976,32778,22396,20580,194730,194694,36,99.98,,42965,194694,194694,0,100,39643,42965,,32499,FragPipe_Duncan_PXD004720_radicle_peptide_genome_projection.csv,194694,1,194694,190375,97.78,193938,99.61,32499,101815,193938,756,,FragPipe_Duncan_PXD004720_radicle_peptide_genome_projection.csv,194694,193938,756,99.6117,193938,192432,1506,99.2235,0,0,1506,0,FragPipe_Duncan_PXD004720_radicle_peptide_genome_projection.csv,FragPipe_Duncan_PXD004720_radicle_validated_peptides.bed6,FragPipe_Duncan_PXD004720_radicle_validated_peptides.bed12,193938,192432,1506,0,192432,39419,41972,0,32321,160111,32321,160111,7017,32674,18982,99.2235,99.2235,192432,39419,41972,32926,25482,7444,12.3433,23.8341,4.6572,21,32321,160111,21659,20313,18016,14910,PXD004720_radicle,34367,7605,41972,25482,7444,32926,36795,6305,39419,192432,32321,160111,11.61384726643552,2.570003446947424,14.183850713382942,23.83410965822998,4.6572154306235065,12.343300143953934,PXD004720_radicle,192432,41972,39419,32926,99.6117,98.8382
PXD004720,bread wheat,root-mature,single,FragPipe_Duncan_PXD004720_root-mature_peptide_genome_projection.csv,40,11,21350,12203,21390.0,12214.0,97211,21350,39165,14600,26303,12862,97211,97188,23,99.98,,39156,97188,97188,0,100,21350,39156,,10898,FragPipe_Duncan_PXD004720_root-mature_peptide_genome_projection.csv,97188,1,97188,94268,97.0,96387,99.18,10898,50172,96387,801,,FragPipe_Duncan_PXD004720_root-mature_peptide_genome_projection.csv,97188,96387,801,99.1758,96387,95329,1058,98.9023,0,0,1058,0,FragPipe_Duncan_PXD004720_root-mature_peptide_genome_projection.csv,FragPipe_Duncan_PXD004720_root-mature_validated_peptides.bed6,FragPipe_Duncan_PXD004720_root-mature_validated_peptides.bed12,96387,95329,1058,0,95329,21058,38007,0,10790,84539,10790,84539,2558,18650,6077,98.9023,98.9023,95329,21058,38007,30454,21919,8535,11.4166,20.5015,5.3398,21,10790,84539,25332,12675,20918,9536,PXD004720_root-mature,29294,8713,38007,21919,8535,30454,17343,5776,21058,95329,10790,84539,9.89949782707138,2.9444365592705988,12.843934386341976,20.50152458985727,5.339781528797908,11.4165966890595,PXD004720_root-mature,95329,38007,21058,30454,99.1758,98.0872
PXD004720,bread wheat,root-secretion,single,FragPipe_Duncan_PXD004720_root-secretion_peptide_genome_projection.csv,45,11,21284,10298,21329.0,10309.0,100654,21284,32049,15607,20041,12008,100654,100639,15,99.99,,32046,100639,100639,0,100,21284,32046,,15547,FragPipe_Duncan_PXD004720_root-secretion_peptide_genome_projection.csv,100639,1,100639,98740,98.11,100085,99.45,15547,52547,100085,554,,FragPipe_Duncan_PXD004720_root-secretion_peptide_genome_projection.csv,100639,100085,554,99.4495,100085,99127,958,99.0428,0,0,958,0,FragPipe_Duncan_PXD004720_root-secretion_peptide_genome_projection.csv,FragPipe_Duncan_PXD004720_root-secretion_validated_peptides.bed6,FragPipe_Duncan_PXD004720_root-secretion_validated_peptides.bed12,100085,99127,958,0,99127,21057,31289,0,15421,83706,15421,83706,3460,17736,8923,99.0428,99.0428,99127,21057,31289,24785,18527,6258,9.2914,17.3289,3.9152,21,15421,83706,19452,11837,15902,8883,PXD004720_root-secretion,24909,6380,31289,18527,6258,24785,18172,4860,21057,99127,15421,83706,8.417648370810438,2.156031820055827,10.573680190866265,17.32888115681763,3.915214154331261,9.29140175143954,PXD004720_root-secretion,99127,31289,21057,24785,99.4495,98.4976
